source,name,misc,date,time,SB-Right,SB-Thru,SB-Left,WB-Right,WB-Thru,WB-Left,NB-Right,NB-Thru,NB-Left,EB-Right,EB-Thru,EB-Left,N-Ped,E-Ped,S-Ped,W-Ped,N-Bike,E-Bike,S-Bike,W-Bike,lat,lon
misc/PenPlaza_Initial Study_traffic appen_June2008.txt,UNITED STATES 101 NORTHBOUND RAMPS / SAN BRUNO AVENUE,x,TUESDAY SEPTEMBER 25 2007,07:00-08:00,24,0,37,89,150,0,216,3,240,0,320,351,,,,,,,,,,
misc/PenPlaza_Initial Study_traffic appen_June2008.txt,UNITED STATES 101 NORTHBOUND RAMPS / SAN BRUNO AVENUE,x,TUESDAY SEPTEMBER 25 2007,07:15-07:30,7,0,5,16,43,0,50,2,55,0,82,79,,,,,,,,,,
misc/PenPlaza_Initial Study_traffic appen_June2008.txt,UNITED STATES 101 NORTHBOUND RAMPS / SAN BRUNO AVENUE,x,TUESDAY SEPTEMBER 25 2007,07:15-08:15,19,0,33,81,157,0,216,4,233,0,340,380,,,,,,,,,,
misc/PenPlaza_Initial Study_traffic appen_June2008.txt,UNITED STATES 101 NORTHBOUND RAMPS / SAN BRUNO AVENUE,x,TUESDAY SEPTEMBER 25 2007,07:30-07:45,5,0,8,28,36,0,55,0,50,0,72,95,,,,,,,,,,
misc/PenPlaza_Initial Study_traffic appen_June2008.txt,UNITED STATES 101 NORTHBOUND RAMPS / SAN BRUNO AVENUE,x,TUESDAY SEPTEMBER 25 2007,07:30-08:30,13,0,34,79,145,0,222,4,239,0,317,377,,,,,,,,,,
misc/PenPlaza_Initial Study_traffic appen_June2008.txt,UNITED STATES 101 NORTHBOUND RAMPS / SAN BRUNO AVENUE,x,TUESDAY SEPTEMBER 25 2007,07:45-08:00,3,0,10,22,32,0,50,1,73,0,96,116,,,,,,,,,,
misc/PenPlaza_Initial Study_traffic appen_June2008.txt,UNITED STATES 101 NORTHBOUND RAMPS / SAN BRUNO AVENUE,x,TUESDAY SEPTEMBER 25 2007,07:45-08:45,11,0,33,83,149,0,212,5,245,0,297,348,,,,,,,,,,
misc/PenPlaza_Initial Study_traffic appen_June2008.txt,UNITED STATES 101 NORTHBOUND RAMPS / SAN BRUNO AVENUE,x,TUESDAY SEPTEMBER 25 2007,08:00-08:15,4,0,10,15,46,0,61,1,55,0,90,90,,,,,,,,,,
misc/PenPlaza_Initial Study_traffic appen_June2008.txt,UNITED STATES 101 NORTHBOUND RAMPS / SAN BRUNO AVENUE,x,TUESDAY SEPTEMBER 25 2007,08:00-09:00,10,0,31,99,174,0,201,5,223,0,283,276,,,,,,,,,,
misc/PenPlaza_Initial Study_traffic appen_June2008.txt,UNITED STATES 101 NORTHBOUND RAMPS / SAN BRUNO AVENUE,x,TUESDAY SEPTEMBER 25 2007,08:15-08:30,1,0,6,14,31,0,56,2,61,0,59,76,,,,,,,,,,
misc/PenPlaza_Initial Study_traffic appen_June2008.txt,UNITED STATES 101 NORTHBOUND RAMPS / SAN BRUNO AVENUE,x,TUESDAY SEPTEMBER 25 2007,08:30-08:45,3,0,7,32,40,0,45,1,56,0,52,66,,,,,,,,,,
misc/PenPlaza_Initial Study_traffic appen_June2008.txt,UNITED STATES 101 NORTHBOUND RAMPS / SAN BRUNO AVENUE,x,TUESDAY SEPTEMBER 25 2007,08:45-09:00,2,0,8,38,57,0,39,1,51,0,82,44,,,,,,,,,,
misc/PenPlaza_Initial Study_traffic appen_June2008.txt,EL CAMINO REAL / SAN BRUNO AVENUE,x,TUESDAY SEPTEMBER 25 2007,07:00-07:15,10,102,39,33,25,14,12,129,22,27,45,29,,,,,,,,,,
misc/PenPlaza_Initial Study_traffic appen_June2008.txt,EL CAMINO REAL / SAN BRUNO AVENUE,x,TUESDAY SEPTEMBER 25 2007,07:00-08:00,56,554,163,122,173,149,77,751,145,163,274,158,,,,,,,,,,
misc/PenPlaza_Initial Study_traffic appen_June2008.txt,EL CAMINO REAL / SAN BRUNO AVENUE,x,TUESDAY SEPTEMBER 25 2007,07:15-07:30,14,117,45,24,32,29,17,163,21,37,68,44,,,,,,,,,,
misc/PenPlaza_Initial Study_traffic appen_June2008.txt,EL CAMINO REAL / SAN BRUNO AVENUE,x,TUESDAY SEPTEMBER 25 2007,07:15-08:15,70,611,171,115,202,166,98,892,183,169,294,176,,,,,,,,,,
misc/PenPlaza_Initial Study_traffic appen_June2008.txt,EL CAMINO REAL / SAN BRUNO AVENUE,x,TUESDAY SEPTEMBER 25 2007,07:30-07:45,11,156,38,35,53,47,22,204,43,61,73,41,,,,,,,,,,
misc/PenPlaza_Initial Study_traffic appen_June2008.txt,EL CAMINO REAL / SAN BRUNO AVENUE,x,TUESDAY SEPTEMBER 25 2007,07:30-08:30,79,678,183,116,216,172,103,947,201,177,298,190,,,,,,,,,,
misc/PenPlaza_Initial Study_traffic appen_June2008.txt,EL CAMINO REAL / SAN BRUNO AVENUE,x,TUESDAY SEPTEMBER 25 2007,07:45-08:00,21,179,41,30,63,59,26,255,59,38,88,44,,,,,,,,,,
misc/PenPlaza_Initial Study_traffic appen_June2008.txt,EL CAMINO REAL / SAN BRUNO AVENUE,x,TUESDAY SEPTEMBER 25 2007,07:45-08:45,82,688,194,113,208,149,105,959,197,148,300,185,,,,,,,,,,
misc/PenPlaza_Initial Study_traffic appen_June2008.txt,EL CAMINO REAL / SAN BRUNO AVENUE,x,TUESDAY SEPTEMBER 25 2007,08:00-08:15,24,159,47,26,54,31,33,270,60,33,65,47,,,,,,,,,,
misc/PenPlaza_Initial Study_traffic appen_June2008.txt,EL CAMINO REAL / SAN BRUNO AVENUE,x,TUESDAY SEPTEMBER 25 2007,08:00-09:00,77,663,206,103,195,120,97,896,167,145,281,163,,,,,,,,,,
misc/PenPlaza_Initial Study_traffic appen_June2008.txt,EL CAMINO REAL / SAN BRUNO AVENUE,x,TUESDAY SEPTEMBER 25 2007,08:15-08:30,23,184,57,25,46,35,22,218,39,45,72,58,,,,,,,,,,
misc/PenPlaza_Initial Study_traffic appen_June2008.txt,EL CAMINO REAL / SAN BRUNO AVENUE,x,TUESDAY SEPTEMBER 25 2007,08:30-08:45,14,166,49,32,45,24,24,216,39,32,75,36,,,,,,,,,,
misc/PenPlaza_Initial Study_traffic appen_June2008.txt,EL CAMINO REAL / SAN BRUNO AVENUE,x,TUESDAY SEPTEMBER 25 2007,08:45-09:00,16,154,53,20,50,30,18,192,29,35,69,22,,,,,,,,,,
misc/PenPlaza_Initial Study_traffic appen_June2008.txt,EL CAMINO REAL / INTERSTATE 380 EASTBOUND OFF-RAMPS,x,TUESDAY SEPTEMBER 25 2007,07:00-07:15,141,158,0,0,0,0,0,229,0,39,0,43,,,,,,,,,,
misc/PenPlaza_Initial Study_traffic appen_June2008.txt,EL CAMINO REAL / INTERSTATE 380 EASTBOUND OFF-RAMPS,x,TUESDAY SEPTEMBER 25 2007,07:00-08:00,727,887,0,0,0,0,0,1212,0,162,0,196,,,,,,,,,,
misc/PenPlaza_Initial Study_traffic appen_June2008.txt,EL CAMINO REAL / INTERSTATE 380 EASTBOUND OFF-RAMPS,x,TUESDAY SEPTEMBER 25 2007,07:15-07:30,207,182,0,0,0,0,0,284,0,50,0,61,,,,,,,,,,
misc/PenPlaza_Initial Study_traffic appen_June2008.txt,EL CAMINO REAL / INTERSTATE 380 EASTBOUND OFF-RAMPS,x,TUESDAY SEPTEMBER 25 2007,07:15-08:15,794,1017,0,0,0,0,0,1356,0,161,0,207,,,,,,,,,,
misc/PenPlaza_Initial Study_traffic appen_June2008.txt,EL CAMINO REAL / INTERSTATE 380 EASTBOUND OFF-RAMPS,x,TUESDAY SEPTEMBER 25 2007,07:30-07:45,178,249,0,0,0,0,0,321,0,37,0,40,,,,,,,,,,
misc/PenPlaza_Initial Study_traffic appen_June2008.txt,EL CAMINO REAL / INTERSTATE 380 EASTBOUND OFF-RAMPS,x,TUESDAY SEPTEMBER 25 2007,07:30-08:30,795,1160,0,0,0,0,0,1408,0,156,0,192,,,,,,,,,,
misc/PenPlaza_Initial Study_traffic appen_June2008.txt,EL CAMINO REAL / INTERSTATE 380 EASTBOUND OFF-RAMPS,x,TUESDAY SEPTEMBER 25 2007,07:45-08:00,201,298,0,0,0,0,0,378,0,36,0,52,,,,,,,,,,
misc/PenPlaza_Initial Study_traffic appen_June2008.txt,EL CAMINO REAL / INTERSTATE 380 EASTBOUND OFF-RAMPS,x,TUESDAY SEPTEMBER 25 2007,07:45-08:45,812,1201,0,0,0,0,0,1446,0,160,0,202,,,,,,,,,,
misc/PenPlaza_Initial Study_traffic appen_June2008.txt,EL CAMINO REAL / INTERSTATE 380 EASTBOUND OFF-RAMPS,x,TUESDAY SEPTEMBER 25 2007,08:00-08:15,208,288,0,0,0,0,0,373,0,38,0,54,,,,,,,,,,
misc/PenPlaza_Initial Study_traffic appen_June2008.txt,EL CAMINO REAL / INTERSTATE 380 EASTBOUND OFF-RAMPS,x,TUESDAY SEPTEMBER 25 2007,08:00-09:00,761,1186,0,0,0,0,0,1319,0,183,0,195,,,,,,,,,,
misc/PenPlaza_Initial Study_traffic appen_June2008.txt,EL CAMINO REAL / INTERSTATE 380 EASTBOUND OFF-RAMPS,x,TUESDAY SEPTEMBER 25 2007,08:15-08:30,208,325,0,0,0,0,0,336,0,45,0,46,,,,,,,,,,
misc/PenPlaza_Initial Study_traffic appen_June2008.txt,EL CAMINO REAL / INTERSTATE 380 EASTBOUND OFF-RAMPS,x,TUESDAY SEPTEMBER 25 2007,08:30-08:45,195,290,0,0,0,0,0,359,0,41,0,50,,,,,,,,,,
misc/PenPlaza_Initial Study_traffic appen_June2008.txt,EL CAMINO REAL / INTERSTATE 380 EASTBOUND OFF-RAMPS,x,TUESDAY SEPTEMBER 25 2007,08:45-09:00,150,283,0,0,0,0,0,251,0,59,0,45,,,,,,,,,,
misc/PenPlaza_Initial Study_traffic appen_June2008.txt,EL CAMINO REAL / INTERSTATE 380 WESTBOUND OFF-RAMPS,x,TUESDAY SEPTEMBER 25 2007,07:00-07:15,46,262,0,134,0,89,53,105,0,0,0,0,,,,,,,,,,
misc/PenPlaza_Initial Study_traffic appen_June2008.txt,EL CAMINO REAL / INTERSTATE 380 WESTBOUND OFF-RAMPS,x,TUESDAY SEPTEMBER 25 2007,07:00-08:00,202,1295,0,556,0,379,290,630,0,0,0,0,,,,,,,,,,
misc/PenPlaza_Initial Study_traffic appen_June2008.txt,EL CAMINO REAL / INTERSTATE 380 WESTBOUND OFF-RAMPS,x,TUESDAY SEPTEMBER 25 2007,07:15-07:30,52,302,0,123,0,83,71,143,0,0,0,0,,,,,,,,,,
misc/PenPlaza_Initial Study_traffic appen_June2008.txt,EL CAMINO REAL / INTERSTATE 380 WESTBOUND OFF-RAMPS,x,TUESDAY SEPTEMBER 25 2007,07:15-08:15,199,1414,0,605,0,407,306,760,0,0,0,0,,,,,,,,,,
misc/PenPlaza_Initial Study_traffic appen_June2008.txt,EL CAMINO REAL / INTERSTATE 380 WESTBOUND OFF-RAMPS,x,TUESDAY SEPTEMBER 25 2007,07:30-07:45,56,340,0,139,0,108,79,161,0,0,0,0,,,,,,,,,,
misc/PenPlaza_Initial Study_traffic appen_June2008.txt,EL CAMINO REAL / INTERSTATE 380 WESTBOUND OFF-RAMPS,x,TUESDAY SEPTEMBER 25 2007,07:30-08:30,205,1527,0,622,0,448,291,818,0,0,0,0,,,,,,,,,,
misc/PenPlaza_Initial Study_traffic appen_June2008.txt,EL CAMINO REAL / INTERSTATE 380 WESTBOUND OFF-RAMPS,x,TUESDAY SEPTEMBER 25 2007,07:45-08:00,48,391,0,160,0,99,87,221,0,0,0,0,,,,,,,,,,
misc/PenPlaza_Initial Study_traffic appen_June2008.txt,EL CAMINO REAL / INTERSTATE 380 WESTBOUND OFF-RAMPS,x,TUESDAY SEPTEMBER 25 2007,07:45-08:45,199,1534,0,655,0,460,267,854,0,0,0,0,,,,,,,,,,
misc/PenPlaza_Initial Study_traffic appen_June2008.txt,EL CAMINO REAL / INTERSTATE 380 WESTBOUND OFF-RAMPS,x,TUESDAY SEPTEMBER 25 2007,08:00-08:15,43,381,0,183,0,117,69,235,0,0,0,0,,,,,,,,,,
misc/PenPlaza_Initial Study_traffic appen_June2008.txt,EL CAMINO REAL / INTERSTATE 380 WESTBOUND OFF-RAMPS,x,TUESDAY SEPTEMBER 25 2007,08:00-09:00,199,1452,0,639,0,502,224,822,0,0,0,0,,,,,,,,,,
misc/PenPlaza_Initial Study_traffic appen_June2008.txt,EL CAMINO REAL / INTERSTATE 380 WESTBOUND OFF-RAMPS,x,TUESDAY SEPTEMBER 25 2007,08:15-08:30,58,415,0,140,0,124,56,201,0,0,0,0,,,,,,,,,,
misc/PenPlaza_Initial Study_traffic appen_June2008.txt,EL CAMINO REAL / INTERSTATE 380 WESTBOUND OFF-RAMPS,x,TUESDAY SEPTEMBER 25 2007,08:30-08:45,50,347,0,172,0,120,55,197,0,0,0,0,,,,,,,,,,
misc/PenPlaza_Initial Study_traffic appen_June2008.txt,EL CAMINO REAL / INTERSTATE 380 WESTBOUND OFF-RAMPS,x,TUESDAY SEPTEMBER 25 2007,08:45-09:00,48,309,0,144,0,141,44,189,0,0,0,0,,,,,,,,,,
misc/PenPlaza_Initial Study_traffic appen_June2008.txt,MASTICK AVENUE / TAYLOR AVENUE,x,TUESDAY SEPTEMBER 25 2007,16:00-16:15,21,4,3,4,8,2,2,2,3,4,9,16,,,,,,,,,,
misc/PenPlaza_Initial Study_traffic appen_June2008.txt,MASTICK AVENUE / TAYLOR AVENUE,x,TUESDAY SEPTEMBER 25 2007,16:00-17:00,88,22,19,11,38,4,5,11,12,20,27,64,,,,,,,,,,
misc/PenPlaza_Initial Study_traffic appen_June2008.txt,MASTICK AVENUE / TAYLOR AVENUE,x,TUESDAY SEPTEMBER 25 2007,16:15-16:30,25,6,5,2,8,0,1,2,2,6,9,15,,,,,,,,,,
misc/PenPlaza_Initial Study_traffic appen_June2008.txt,MASTICK AVENUE / TAYLOR AVENUE,x,TUESDAY SEPTEMBER 25 2007,16:15-17:15,92,23,22,8,35,4,3,11,13,19,22,63,,,,,,,,,,
misc/PenPlaza_Initial Study_traffic appen_June2008.txt,MASTICK AVENUE / TAYLOR AVENUE,x,TUESDAY SEPTEMBER 25 2007,16:30-16:45,23,7,7,2,9,2,1,3,3,3,4,18,,,,,,,,,,
misc/PenPlaza_Initial Study_traffic appen_June2008.txt,MASTICK AVENUE / TAYLOR AVENUE,x,TUESDAY SEPTEMBER 25 2007,16:30-17:30,93,21,20,8,34,5,8,12,14,23,21,63,,,,,,,,,,
misc/PenPlaza_Initial Study_traffic appen_June2008.txt,MASTICK AVENUE / TAYLOR AVENUE,x,TUESDAY SEPTEMBER 25 2007,16:45-17:00,19,5,4,3,13,0,1,4,4,7,5,15,,,,,,,,,,
misc/PenPlaza_Initial Study_traffic appen_June2008.txt,MASTICK AVENUE / TAYLOR AVENUE,x,TUESDAY SEPTEMBER 25 2007,16:45-17:45,107,20,19,8,37,4,10,12,15,26,28,59,,,,,,,,,,
misc/PenPlaza_Initial Study_traffic appen_June2008.txt,MASTICK AVENUE / TAYLOR AVENUE,x,TUESDAY SEPTEMBER 25 2007,17:00-17:15,25,5,6,1,5,2,0,2,4,3,4,15,,,,,,,,,,
misc/PenPlaza_Initial Study_traffic appen_June2008.txt,MASTICK AVENUE / TAYLOR AVENUE,x,TUESDAY SEPTEMBER 25 2007,17:00-18:00,108,20,23,9,30,5,13,14,16,21,30,59,,,,,,,,,,
misc/PenPlaza_Initial Study_traffic appen_June2008.txt,MASTICK AVENUE / TAYLOR AVENUE,x,TUESDAY SEPTEMBER 25 2007,17:15-17:30,26,4,3,2,7,1,6,3,3,10,8,15,,,,,,,,,,
misc/PenPlaza_Initial Study_traffic appen_June2008.txt,MASTICK AVENUE / TAYLOR AVENUE,x,TUESDAY SEPTEMBER 25 2007,17:30-17:45,37,6,6,2,12,1,3,3,4,6,11,14,,,,,,,,,,
misc/PenPlaza_Initial Study_traffic appen_June2008.txt,MASTICK AVENUE / TAYLOR AVENUE,x,TUESDAY SEPTEMBER 25 2007,17:45-18:00,20,5,8,4,6,1,4,6,5,2,7,15,,,,,,,,,,
misc/PenPlaza_Initial Study_traffic appen_June2008.txt,EL CAMINO REAL / CRYSTAL SPRINGS ROAD,x,TUESDAY SEPTEMBER 25 2007,16:00-16:15,35,275,0,0,0,0,0,302,59,56,0,35,,,,,,,,,,
misc/PenPlaza_Initial Study_traffic appen_June2008.txt,EL CAMINO REAL / CRYSTAL SPRINGS ROAD,x,TUESDAY SEPTEMBER 25 2007,16:00-17:00,138,1164,0,0,0,0,0,1174,215,201,0,172,,,,,,,,,,
misc/PenPlaza_Initial Study_traffic appen_June2008.txt,EL CAMINO REAL / CRYSTAL SPRINGS ROAD,x,TUESDAY SEPTEMBER 25 2007,16:15-16:30,36,286,0,0,0,0,0,281,55,37,0,39,,,,,,,,,,
misc/PenPlaza_Initial Study_traffic appen_June2008.txt,EL CAMINO REAL / CRYSTAL SPRINGS ROAD,x,TUESDAY SEPTEMBER 25 2007,16:15-17:15,132,1215,0,0,0,0,0,1197,222,203,0,188,,,,,,,,,,
misc/PenPlaza_Initial Study_traffic appen_June2008.txt,EL CAMINO REAL / CRYSTAL SPRINGS ROAD,x,TUESDAY SEPTEMBER 25 2007,16:30-16:45,35,311,0,0,0,0,0,285,62,41,0,44,,,,,,,,,,
misc/PenPlaza_Initial Study_traffic appen_June2008.txt,EL CAMINO REAL / CRYSTAL SPRINGS ROAD,x,TUESDAY SEPTEMBER 25 2007,16:30-17:30,125,1256,0,0,0,0,0,1262,234,221,0,197,,,,,,,,,,
misc/PenPlaza_Initial Study_traffic appen_June2008.txt,EL CAMINO REAL / CRYSTAL SPRINGS ROAD,x,TUESDAY SEPTEMBER 25 2007,16:45-17:00,32,292,0,0,0,0,0,306,39,67,0,54,,,,,,,,,,
misc/PenPlaza_Initial Study_traffic appen_June2008.txt,EL CAMINO REAL / CRYSTAL SPRINGS ROAD,x,TUESDAY SEPTEMBER 25 2007,16:45-17:45,123,1290,0,0,0,0,0,1315,213,240,0,193,,,,,,,,,,
misc/PenPlaza_Initial Study_traffic appen_June2008.txt,EL CAMINO REAL / CRYSTAL SPRINGS ROAD,x,TUESDAY SEPTEMBER 25 2007,17:00-17:15,29,326,0,0,0,0,0,325,66,58,0,51,,,,,,,,,,
misc/PenPlaza_Initial Study_traffic appen_June2008.txt,EL CAMINO REAL / CRYSTAL SPRINGS ROAD,x,TUESDAY SEPTEMBER 25 2007,17:00-18:00,131,1352,0,0,0,0,0,1349,226,213,0,182,,,,,,,,,,
misc/PenPlaza_Initial Study_traffic appen_June2008.txt,EL CAMINO REAL / CRYSTAL SPRINGS ROAD,x,TUESDAY SEPTEMBER 25 2007,17:15-17:30,29,327,0,0,0,0,0,346,67,55,0,48,,,,,,,,,,
misc/PenPlaza_Initial Study_traffic appen_June2008.txt,EL CAMINO REAL / CRYSTAL SPRINGS ROAD,x,TUESDAY SEPTEMBER 25 2007,17:30-17:45,33,345,0,0,0,0,0,338,41,60,0,40,,,,,,,,,,
misc/PenPlaza_Initial Study_traffic appen_June2008.txt,EL CAMINO REAL / CRYSTAL SPRINGS ROAD,x,TUESDAY SEPTEMBER 25 2007,17:45-18:00,40,354,0,0,0,0,0,340,52,40,0,43,,,,,,,,,,
misc/PenPlaza_Initial Study_traffic appen_June2008.txt,CUNNINGHAM ROAD (INTERSTATE 280 ACCESS) / CRYSTAL SPRINGS ROAD,x,TUESDAY SEPTEMBER 25 2007,16:00-16:15,12,0,81,51,13,3,0,5,0,0,9,11,,,,,,,,,,
misc/PenPlaza_Initial Study_traffic appen_June2008.txt,CUNNINGHAM ROAD (INTERSTATE 280 ACCESS) / CRYSTAL SPRINGS ROAD,x,TUESDAY SEPTEMBER 25 2007,16:00-17:00,62,0,386,291,73,3,0,5,0,0,43,40,,,,,,,,,,
misc/PenPlaza_Initial Study_traffic appen_June2008.txt,CUNNINGHAM ROAD (INTERSTATE 280 ACCESS) / CRYSTAL SPRINGS ROAD,x,TUESDAY SEPTEMBER 25 2007,16:15-16:30,15,0,107,68,18,0,0,0,0,0,15,11,,,,,,,,,,
misc/PenPlaza_Initial Study_traffic appen_June2008.txt,CUNNINGHAM ROAD (INTERSTATE 280 ACCESS) / CRYSTAL SPRINGS ROAD,x,TUESDAY SEPTEMBER 25 2007,16:15-17:15,66,0,415,319,75,0,1,6,0,2,51,38,,,,,,,,,,
misc/PenPlaza_Initial Study_traffic appen_June2008.txt,CUNNINGHAM ROAD (INTERSTATE 280 ACCESS) / CRYSTAL SPRINGS ROAD,x,TUESDAY SEPTEMBER 25 2007,16:30-16:45,16,0,96,87,25,0,0,0,0,0,8,12,,,,,,,,,,
misc/PenPlaza_Initial Study_traffic appen_June2008.txt,CUNNINGHAM ROAD (INTERSTATE 280 ACCESS) / CRYSTAL SPRINGS ROAD,x,TUESDAY SEPTEMBER 25 2007,16:30-17:30,73,1,430,310,73,1,1,7,1,2,43,41,,,,,,,,,,
misc/PenPlaza_Initial Study_traffic appen_June2008.txt,CUNNINGHAM ROAD (INTERSTATE 280 ACCESS) / CRYSTAL SPRINGS ROAD,x,TUESDAY SEPTEMBER 25 2007,16:45-17:00,19,0,102,85,17,0,0,0,0,0,11,6,,,,,,,,,,
misc/PenPlaza_Initial Study_traffic appen_June2008.txt,CUNNINGHAM ROAD (INTERSTATE 280 ACCESS) / CRYSTAL SPRINGS ROAD,x,TUESDAY SEPTEMBER 25 2007,16:45-17:45,74,1,462,277,60,1,1,7,1,2,45,36,,,,,,,,,,
misc/PenPlaza_Initial Study_traffic appen_June2008.txt,CUNNINGHAM ROAD (INTERSTATE 280 ACCESS) / CRYSTAL SPRINGS ROAD,x,TUESDAY SEPTEMBER 25 2007,17:00-17:15,16,0,110,79,15,0,1,6,0,2,17,9,,,,,,,,,,
misc/PenPlaza_Initial Study_traffic appen_June2008.txt,CUNNINGHAM ROAD (INTERSTATE 280 ACCESS) / CRYSTAL SPRINGS ROAD,x,TUESDAY SEPTEMBER 25 2007,17:00-18:00,74,1,480,272,66,2,1,7,1,3,44,32,,,,,,,,,,
misc/PenPlaza_Initial Study_traffic appen_June2008.txt,CUNNINGHAM ROAD (INTERSTATE 280 ACCESS) / CRYSTAL SPRINGS ROAD,x,TUESDAY SEPTEMBER 25 2007,17:15-17:30,22,1,122,59,16,1,0,1,1,0,7,14,,,,,,,,,,
misc/PenPlaza_Initial Study_traffic appen_June2008.txt,CUNNINGHAM ROAD (INTERSTATE 280 ACCESS) / CRYSTAL SPRINGS ROAD,x,TUESDAY SEPTEMBER 25 2007,17:30-17:45,17,0,128,54,12,0,0,0,0,0,10,7,,,,,,,,,,
misc/PenPlaza_Initial Study_traffic appen_June2008.txt,CUNNINGHAM ROAD (INTERSTATE 280 ACCESS) / CRYSTAL SPRINGS ROAD,x,TUESDAY SEPTEMBER 25 2007,17:45-18:00,19,0,120,80,23,1,0,0,0,1,10,2,,,,,,,,,,
misc/PenPlaza_Initial Study_traffic appen_June2008.txt,SAN MATEO AVENUE / SAN BRUNO AVENUE,x,TUESDAY SEPTEMBER 25 2007,16:00-16:15,19,26,24,26,112,44,38,23,8,3,116,0,,,,,,,,,,
misc/PenPlaza_Initial Study_traffic appen_June2008.txt,SAN MATEO AVENUE / SAN BRUNO AVENUE,x,TUESDAY SEPTEMBER 25 2007,16:00-17:00,68,101,78,82,464,160,140,86,21,16,424,0,,,,,,,,,,
misc/PenPlaza_Initial Study_traffic appen_June2008.txt,SAN MATEO AVENUE / SAN BRUNO AVENUE,x,TUESDAY SEPTEMBER 25 2007,16:15-16:30,14,27,17,23,99,42,32,23,4,2,94,0,,,,,,,,,,
misc/PenPlaza_Initial Study_traffic appen_June2008.txt,SAN MATEO AVENUE / SAN BRUNO AVENUE,x,TUESDAY SEPTEMBER 25 2007,16:15-17:15,77,107,74,75,470,157,157,91,18,18,408,1,,,,,,,,,,
misc/PenPlaza_Initial Study_traffic appen_June2008.txt,SAN MATEO AVENUE / SAN BRUNO AVENUE,x,TUESDAY SEPTEMBER 25 2007,16:30-16:45,13,28,21,20,120,36,35,21,5,3,118,0,,,,,,,,,,
misc/PenPlaza_Initial Study_traffic appen_June2008.txt,SAN MATEO AVENUE / SAN BRUNO AVENUE,x,TUESDAY SEPTEMBER 25 2007,16:30-17:30,88,104,73,69,504,150,172,84,20,17,403,1,,,,,,,,,,
misc/PenPlaza_Initial Study_traffic appen_June2008.txt,SAN MATEO AVENUE / SAN BRUNO AVENUE,x,TUESDAY SEPTEMBER 25 2007,16:45-17:00,22,20,16,13,133,38,35,19,4,8,96,0,,,,,,,,,,
misc/PenPlaza_Initial Study_traffic appen_June2008.txt,SAN MATEO AVENUE / SAN BRUNO AVENUE,x,TUESDAY SEPTEMBER 25 2007,16:45-17:45,112,111,69,68,520,164,183,83,26,16,397,1,,,,,,,,,,
misc/PenPlaza_Initial Study_traffic appen_June2008.txt,SAN MATEO AVENUE / SAN BRUNO AVENUE,x,TUESDAY SEPTEMBER 25 2007,17:00-17:15,28,32,20,19,118,41,55,28,5,5,100,1,,,,,,,,,,
misc/PenPlaza_Initial Study_traffic appen_June2008.txt,SAN MATEO AVENUE / SAN BRUNO AVENUE,x,TUESDAY SEPTEMBER 25 2007,17:00-18:00,111,119,71,91,503,151,180,98,37,10,422,1,,,,,,,,,,
misc/PenPlaza_Initial Study_traffic appen_June2008.txt,SAN MATEO AVENUE / SAN BRUNO AVENUE,x,TUESDAY SEPTEMBER 25 2007,17:15-17:30,25,24,16,17,133,35,47,16,6,1,89,0,,,,,,,,,,
misc/PenPlaza_Initial Study_traffic appen_June2008.txt,SAN MATEO AVENUE / SAN BRUNO AVENUE,x,TUESDAY SEPTEMBER 25 2007,17:30-17:45,37,35,17,19,136,50,46,20,11,2,112,0,,,,,,,,,,
misc/PenPlaza_Initial Study_traffic appen_June2008.txt,SAN MATEO AVENUE / SAN BRUNO AVENUE,x,TUESDAY SEPTEMBER 25 2007,17:45-18:00,21,28,18,36,116,25,32,34,15,2,121,0,,,,,,,,,,
misc/PenPlaza_Initial Study_traffic appen_June2008.txt,UNITED STATES 101 SOUTHBOUND RAMPS / SAN BRUNO AVENUE,x,TUESDAY SEPTEMBER 25 2007,16:00-16:15,104,0,29,0,138,73,0,0,0,103,95,0,,,,,,,,,,
misc/PenPlaza_Initial Study_traffic appen_June2008.txt,UNITED STATES 101 SOUTHBOUND RAMPS / SAN BRUNO AVENUE,x,TUESDAY SEPTEMBER 25 2007,16:00-17:00,412,2,110,0,540,301,0,0,0,351,362,0,,,,,,,,,,
misc/PenPlaza_Initial Study_traffic appen_June2008.txt,UNITED STATES 101 SOUTHBOUND RAMPS / SAN BRUNO AVENUE,x,TUESDAY SEPTEMBER 25 2007,16:15-16:30,92,1,30,0,144,79,0,0,0,82,86,0,,,,,,,,,,
misc/PenPlaza_Initial Study_traffic appen_June2008.txt,UNITED STATES 101 SOUTHBOUND RAMPS / SAN BRUNO AVENUE,x,TUESDAY SEPTEMBER 25 2007,16:15-17:15,421,3,104,0,541,313,0,0,0,324,343,0,,,,,,,,,,
misc/PenPlaza_Initial Study_traffic appen_June2008.txt,UNITED STATES 101 SOUTHBOUND RAMPS / SAN BRUNO AVENUE,x,TUESDAY SEPTEMBER 25 2007,16:30-16:45,101,0,18,0,131,75,0,0,0,84,85,0,,,,,,,,,,
misc/PenPlaza_Initial Study_traffic appen_June2008.txt,UNITED STATES 101 SOUTHBOUND RAMPS / SAN BRUNO AVENUE,x,TUESDAY SEPTEMBER 25 2007,16:30-17:30,441,2,116,0,566,310,0,0,0,304,341,0,,,,,,,,,,
